order,text_a,label,Target
174,@汪星人：春节不放鞭炮，我可不想放鞭炮啊! @铲屎官：春节不放鞭炮，我可不想放烟花啊! @汪星人：春节不放鞭炮好吗？ @铲屎官：春节不放鞭炮好吗？ @汪星人：春节不放鞭炮好不好？ @铲屎官：春节不放鞭炮兵好吗？ @汪星人：春节不放烟花好吗？ @铲屎官：春节不放烟花好吗？ @汪星人：春节不放炮好吗？ @铲屎官：春节不放过鞭炮好吗？ @汪星人：春节放鞭炮好吗？ @铲屎官：放鞭炮好吗？ @汪星人：放鞭炮好吗？ @铲屎官：不放鞭炮好吗？ @汪星人:春节放鞭炮好吗？ @铲屎官:春节放鞭炮好吗？ @汪星人：不放鞭炮好吗？ @铲屎官:放鞭炮好吗？ @汪星人：不给放鞭炮好吗？ @铲屎官：不给放鞭炮好吗？ @汪星人：给放鞭炮好吗？ @铲屎官：给放鞭炮好吗？ @汪星人：不让放鞭炮好吗？ @铲屎官：不让放鞭炮好吗？ @汪星人：不许放鞭炮好吗？ @铲屎官：不许放鞭炮好吗？ @汪星人：不允许放鞭炮好吗？ @铲屎官：不允许放鞭炮好吗？ @汪星人：禁止放鞭炮好吗？ @铲屎官：禁止放鞭炮好吗？ @汪星人：禁鞭炮好吗？ @铲屎官：禁止鞭炮好吗？ @汪星人：禁止鞭炮好吗？ @铲屎官：禁止燃放鞭炮好吗？ @汪星人：燃放鞭炮好吗？ @铲屎官：燃放鞭炮好吗？ @汪星人:禁止燃放鞭炮好吗？ @铲屎官:禁止燃放鞭炮好吗？ @汪星：禁止燃放鞭炮好吗？ @铲屎车：禁止燃放鞭炮好吗？ @汪星球：禁止燃放鞭炮好吗？ @铲狗官：禁止燃放鞭炮好吗？ @铲猫官：禁止燃放鞭炮好吗？ @喵星人：禁止燃放鞭炮好吗？ @汪星星：禁止燃放鞭炮好吗？ @铲铲猫官：禁止燃放鞭炮好吗？,0.0,春节放鞭炮
175,春节放鞭炮，大气污染严重，我们应该少放烟花爆竹。,0.0,春节放鞭炮
176,春节期间，鞭炮的燃放不仅污染空气，还造成了垃圾堆积，对环卫工人的劳动造成了影响。因此，减少燃放鞭炮，选择在固定地点燃放鞭炮，减少燃放鞭炮的数量，才是更好的选择。,0.0,春节放鞭炮
177,为了北京以后能有更多的蓝天，做出北京人自己一份微薄的力量。[呵呵],0.0,春节放鞭炮
178,春节放鞭炮是陋习，应该摒弃，倡导低碳环保的过年方式。,0.0,春节放鞭炮
179,春节期间，我们应该减少鞭炮的使用，减少空气污染，保护我们的环境，让春节更加美好。,0.0,春节放鞭炮
180,春节不放鞭炮，省下鞭炮钱。,0.0,春节放鞭炮
181,"#春节即到,又是一年了,为欢度春节,人们又要放鞭炮了,这项活动除了噪音之外,更重要的是空气污染,但愿大家都能够尽量减少放炮,或者不放鞭炮,过一个绿色欢乐的春节。",0.0,春节放鞭炮
182,春节燃放烟花是传统习俗，但应改革。,0.0,春节放鞭炮
183,@王女士：春节不放鞭炮，注意饮食，远离医院。,0.0,春节放鞭炮
184,春节放鞭炮是传统习俗，但烟花爆竹燃放每年都会引发安全事故，因此禁止燃放烟花爆竹。春节不放鞭炮，能否解决雾霾问题？,0.0,春节放鞭炮
185,春节前，各种媒体、公司、学校等团体都提倡环保过节，不放或少放鞭炮。但除夕、破五、元宵节轰隆隆的鞭炮爆炸声告诉我们：道德约束多么苍白、无力!,0.0,春节放鞭炮
186,"今年春节不放鞭炮,为环保做点实事,今天女儿给我们买来了电子鞭炮。",0.0,春节放鞭炮
187,@平安宜昌联合当地环卫、学校、医院、消防、环保等部门拍摄了一组呼吁大家春节不放鞭炮的照片，呼吁大家春节不放鞭炮，通过此次宣传，树立全民自觉自愿“禁放”意识，真正体会到禁放人人有责，平安人人受益，祝福所有人平平安安过春节!,0.0,春节放鞭炮
188,放鞭炮，我们不放烟花爆竹，而是通过减少碳排放来保护环境。,0.0,春节放鞭炮
189,不放鞭炮不烧纸，移风易俗过新年。,0.0,春节放鞭炮
190,春节不放鞭炮，少了年味。,0.0,春节放鞭炮
191,春节放鞭炮一定要注意安全，不要扔进下水道井盖内，不要靠近未燃放的鞭炮，大人看护下燃放，地点选在室外开阔地区，远离正在燃放的爆竹和焰火，放完不要马上靠近燃放区，点鞭炮时保持安全距离。,0.0,春节放鞭炮
192,春节不放鞭炮了，贴春联、粘窗花、挂红灯笼，喜气洋洋过年了!,0.0,春节放鞭炮
193,春节不放鞭炮，环保过大年。,0.0,春节放鞭炮
194,"#西安雾霾#@现在的我已從良 :我国大部分城市因雾霾天气让人苦不堪言!2013仅剩11天,新的一年即将到来。春节期间放鞭炮的传统民俗少不了。对此,我呼吁古城西安的各族人民春节期间不放炮。大家支持么?",0.0,春节放鞭炮
195,@睿家社工服务社：春节不放鞭炮，空气更清新，大家更健康。,0.0,春节放鞭炮
196,烟花爆竹销售遇冷，春节将至，春节放鞭炮是传统，但随着人们意识提高，销售量下滑，春节放鞭炮应少放，让环卫工回家，好空气好环境。,0.0,春节放鞭炮
197,春节不放鞭炮，环保春节。,0.0,春节放鞭炮
198,不放鞭炮也能过热闹年，何必要放鞭炮？,0.0,春节放鞭炮
199,"@西安雾霾 : 我国大部分城市因雾霾天气让人苦不堪言!2013仅剩11天，新的一年即将到来。春节期间放鞭炮的传统民俗少不了。对此，我呼吁古城西安的各族人民#春节期间不放炮#!，大家支持么?

@西安雾霾 : 我国大部分城市因雾霾气候让人苦不堪言!2013仅剩11天，新年即将到来。春节期间放鞭炮的传统民俗少不了。在此，我呼吁古城西安的各族人民#春节不放炮#!，大家支持么?
@西安雾霾 : 今年春节放鞭炮少了四成，让人一度觉得欣喜，看来许多人已经懂得爱护环境了。没想到元宵节又炮火连天了。这无异于苦中作乐啊!人人都是要出门的，不要等到大雾阴霾再怨天尤人啊!",0.0,春节放鞭炮
200,过年放鞭炮的后果是环境污染和空气污染。春节放鞭炮不仅影响身体健康，还容易引发火灾和火灾事故。春节放鞭炮不仅污染环境，还破坏了生态平衡，危害社会和他人。因此，春节放鞭炮是不可取的。,0.0,春节放鞭炮
201,今年的春节，放鞭炮是人们最不愿意看到的，但环保意识却在不知不觉中逐渐形成，如今春节放鞭炮的环保意识越来越强，环保意识在下一代中也逐渐养成。今年的春节，全市禁鞭，没有鞭炮，出门放心，空气清新，晚安。,0.0,春节放鞭炮
202,春节放鞭炮是春节习俗，但放鞭炮时对环境和健康影响很大，因此建议大家在放鞭炮时要注意环保和健康。,0.0,春节放鞭炮
203,放鞭炮的环保号召，不放鞭炮的环保口号，大家要行动起来!,0.0,春节放鞭炮
204,我们不能一边抱怨空气质量差，一边主动去做污染空气的事。我们应该多关心自己的身体健康，少喝酒，多运动，保持健康的饮食习惯。,0.0,春节放鞭炮
205,春节不放鞭炮，大家要出门啊!,0.0,春节放鞭炮
206,春节放鞭炮是一种传统风俗，但每年春节期间，放鞭炮会增加空气污染和空气污染，导致大气污染。因此，春节期间禁止放鞭炮是必要的。同时，禁止放鞭炮还能够减少污染，减少空气污染。反对放鞭炮的反对意见：反对放鞭炮的反对意见：反对放鞭烟花爆竹。,0.0,春节放鞭炮
207,74省道上。,0.0,春节放鞭炮
208,春节放鞭炮是传统节日，应该尊重传统，而不是因为环保问题而破坏传统。虽然放鞭炮会影响空气质量，但只要不放鞭炮，我们应该更加爱护自然环境，而不是为了环保而牺牲了传统文化。,0.0,春节放鞭炮
209,春节放鞭炮已经成为中国传统文化的一部分，但现在杭州的空气污染越来越严重，pm2.5浓度也在增加。人们为了环保和保护环境，开始减少排放尾气，减少垃圾排放，减少污染的产生。我们应该从自己做起，减少排放尾气和垃圾，为环保做出贡献。,0.0,春节放鞭炮
210,春节燃放烟花爆竹污染空气、噪音超标、火灾、伤人、浪费木材、老人孩子休息不方便、病人更遭殃，这种传统绝对糟粕。春节燃放烟花爆竹，浪费了多少人力、物力、财力和森林!,0.0,春节放鞭炮
211,春节放鞭炮是人们挥之不去的情结，但放鞭炮释放的烟雾会严重影响空气质量，甚至危及生命。为了减少空气污染，春节期间禁止放鞭炮，呼吁大家爱护环境，从我做起。,0.0,春节放鞭炮
212,春节放鞭炮与环保矛盾，放不放鞭炮，陈光标改名字。,0.0,春节放鞭炮
213,春节期间广州北部地区出现重度污染，城区人口减少，不放鞭炮缓解污染，避免某些人抵触，自告奋勇模仿鞭炮声吼10分钟，这不符合科学事实。,0.0,春节放鞭炮
214,春节放鞭炮，空气污染，百姓嫌贵，花钱听响不实惠，过年传统被颠复。,0.0,春节放鞭炮
215,放鞭炮，破坏环境，危害健康。,0.0,春节放鞭炮
216,春节放鞭炮不仅污染环境，还危害身体健康，应禁止。,0.0,春节放鞭炮
217,"#我是怒江傈僳族
#我们家春节不放鞭炮，是因为家里没有鞭炮，我们自己不放，我们自己负责环保。
#环保是我们的家园，我们应该为环境着想，不要让地球受到伤害。
#春节快乐!",0.0,春节放鞭炮
218,"""春节不放鞭炮不烧纸，移风易俗过新年，环保节约型新年开始，春节快乐!""",0.0,春节放鞭炮
219,今年的春节放鞭炮少了四成，很多人已经意识到环保的重要性，但元宵节又炮火连天，这是苦中作乐啊!人人都要出门，不要等到大雾阴霾再怨天尤人。,0.0,春节放鞭炮
220,"春节放鞭炮是人们挥之不去的情结，但专家指出，每消耗1吨爆竹，会产生300公斤以上灰霾。为了减少空气污染，还大连一片蓝天，新浪大连联合@大连公安、大连市环保局发起倡议：春节不放鞭。

除夕初一广州北部出现重度污染，今天上午重度污染转为轻度。气象部门预测春节期间广东部分市县轻度灰霾将继续。专家称污染主因是气象条件不利，城区人口减少不放鞭炮缓解污染。",0.0,春节放鞭炮
221,春节不放鞭炮，安全环保两不误。,0.0,春节放鞭炮
222,春节期间放鞭炮不仅污染环境，还制造噪音，浪费钱财，我们应该摒弃这种陋习，提倡移风易俗，过一个绿色环保、文明健康的春节。,0.0,春节放鞭炮
223,春节不放鞭炮可以减少火灾事故。,0.0,春节放鞭炮
224,反对春节放鞭炮,0.0,春节放鞭炮
225,春节放鞭炮的负面影响已经引起了广泛关注，我们应该提倡减少鞭炮的使用，尽可能减少污染，保护环境，共同保护地球。,0.0,春节放鞭炮
226,春节燃放烟花爆竹危害大，请注意消防安全，切勿随意燃放。,0.0,春节放鞭炮
227,春节放鞭炮，不仅污染空气，还破坏环境。我们应该从自我做起，保护环境，不放鞭炮。,0.0,春节放鞭炮
228,春节期间，北京城区放鞭炮时，噪音扰民，空气污染严重，严重影响居民健康。因此，为了维护首都环境卫生，禁止放鞭炮是必要的。但是，在放鞭炮时，也要遵守安全规定，避免产生噪音污染。我们呼吁广大市民在春节期间要文明出行，不要放鞭炮，保护环境，为创建宜居城市贡献力量。,0.0,春节放鞭炮
229,"春节不放鞭炮，环保过大年，春节不放鞭炮，春节不放鞭炮，春节不放鞭，春节不放鞭，春节不放鞭，过年不放鞭，过年不放鞭，过年不鞭，过年不鞭，过年不鞭，过年鞭，过年鞭，过年鞭，过年鞭，春节鞭，过年鞭，过年鞭，过年鞭，年年鞭，年年鞭，过年鞭，年年鞭，过年鞭，过年鞭，过年鞭，鞭，鞭，鞭，鞭，鞭，鞭鞭，鞭鞭，鞭鞭，鞭鞭，过年鞭，鞭鞭，鞭鞭，鞭鞭，春节鞭，鞭鞭，鞭鞭，鞭鞭，年年鞭，鞭鞭，鞭鞭，鞭鞭，元旦鞭，鞭鞭，鞭鞭，鞭鞭，清明鞭，鞭鞭，鞭鞭，鞭鞭，清明节鞭，鞭鞭，鞭鞭，鞭鞭，节节鞭，鞭鞭，鞭鞭，鞭鞭，拜年鞭，鞭鞭，鞭鞭，鞭鞭鞭，鞭鞭鞭，鞭鞭鞭，春节鞭，鞭鞭鞭，鞭鞭鞭，鞭，鞭鞭鞭，鞭鞭鞭，鞭炮鞭，鞭鞭鞭，鞭鞭鞭，鞭打鞭，鞭鞭鞭，鞭鞭鞭，鞭节鞭，鞭鞭鞭，鞭鞭鞭，鞭年鞭，鞭鞭鞭，鞭鞭鞭，鞭春节鞭，鞭鞭鞭，鞭鞭鞭，春节不放鞭，春节不放鞭鞭鞭，春节不放鞭鞭鞭，春节不鞭鞭鞭，春节不鞭鞭鞭，春节鞭鞭鞭，鞭鞭鞭，鞭鞭鞭鞭鞭，鞭鞭鞭鞭鞭，鞭节鞭鞭鞭，鞭鞭鞭鞭鞭，鞭年鞭鞭鞭，鞭鞭鞭鞭鞭，鞭，鞭鞭鞭鞭鞭，鞭鞭鞭，鞭鞭鞭抽鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭，鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭抽鞭鞭鞭鞭鞭鞭鞭，鞭鞭鞭，鞭炮鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭累鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭打鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭炮鞭鞭鞭鞭鞭鞭鞭鞭鞭，鞭，鞭鞭鞭，鞭炮鞭鞭鞭，鞭鞭鞭鞭鞭鞭鞭，鞭鞭鞭炮鞭鞭鞭鞭鞭鞭鞭，鞭鞭鞭。鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭。鞭鞭鞭鞭鞭鞭鞭，鞭鞭鞭挝鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭挝鞭鞭鞭鞭鞭鞭鞭，鞭鞭鞭放鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭皮鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭麻鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭 鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭督鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭笞鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭牛鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭烟鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭驴鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭拖鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭酒鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭挞鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭长鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭威鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭放鞭鞭鞭鞭鞭鞭鞭炮鞭鞭鞭，鞭鞭鞭鞭鞭，鞭长鞭鞭鞭鞭鞭鞭鞭鞭鞭笞鞭杖鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭杖鞭鞭鞭鞭鞭鞭鞭鞭鞭，鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭，鞭挝鞭鞭鞭鞭鞭鞭鞭鞭鞭挞鞭挝鞭鞭鞭鞭鞭鞭鞭鞭鞭炮鞭挝鞭鞭鞭鞭鞭鞭鞭鞭鞭，鞭炮鞭鞭鞭鞭鞭，鞭鞭鞭鞭鞭挞鞭鞭鞭鞭鞭笞鞭鞭鞭鞭鞭挞鞭鞭鞭鞭鞭，鞭鞭鞭鞭鞭杖鞭鞭鞭鞭鞭挝鞭鞭鞭鞭鞭挞鞭鞭鞭鞭鞭挞鞭鞭鞭鞭鞭督鞭鞭鞭鞭鞭督鞭鞭鞭鞭鞭，鞭鞭鞭鞭鞭挝鞭鞭鞭鞭鞭挝鞭鞭鞭鞭鞭，鞭鞭鞭鞭鞭笞鞭鞭鞭鞭鞭挝鞭鞭鞭鞭鞭杖鞭鞭鞭鞭鞭，鞭鞭鞭鞭鞭督鞭鞭鞭鞭鞭挝鞭鞭鞭鞭鞭打鞭鞭鞭鞭鞭，鞭鞭鞭鞭鞭打鞭鞭鞭鞭鞭挝鞭鞭鞭鞭鞭笞鞭鞭鞭鞭鞭，鞭鞭鞭鞭鞭炮鞭鞭鞭鞭鞭，鞭鞭鞭挞鞭鞭鞭鞭鞭鞭鞭，鞭鞭鞭挞鞭挞鞭鞭鞭鞭鞭鞭鞭鞭鞭，鞭长鞭鞭鞭挞鞭鞭鞭鞭鞭鞭鞭笞鞭鞭鞭，鞭鞭鞭鞭鞭鞭鞭笞鞭鞭鞭挞鞭鞭鞭鞭鞭鞭鞭。鞭鞭鞭挝鞭鞭鞭鞭鞭鞭鞭挝鞭鞭鞭，鞭鞭鞭鞭鞭鞭鞭挞鞭鞭鞭，鞭鞭鞭鞭鞭鞭鞭督鞭鞭鞭，鞭鞭鞭鞭鞭鞭鞭纪鞭鞭鞭鞭鞭，鞭鞭鞭鞭鞭纪鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭,鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭策鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭...鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭纪鞭鞭鞭挝鞭鞭鞭鞭鞭鞭鞭,鞭鞭鞭挞鞭鞭鞭鞭鞭鞭鞭,鞭鞭鞭笞鞭鞭鞭鞭鞭鞭鞭,鞭鞭鞭督鞭鞭鞭鞭鞭鞭鞭,鞭鞭鞭纪鞭鞭鞭鞭鞭鞭鞭,鞭鞭鞭挝鞭鞭鞭鞭鞭鞭鞭纪鞭鞭鞭,鞭鞭鞭鞭鞭鞭鞭,鞭鞭鞭打鞭鞭鞭鞭鞭鞭鞭,鞭鞭鞭踏鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭!鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭车鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭啊鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭狗鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭.鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭捆鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭无鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭节鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭凌鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭......鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭踏鞭鞭鞭鞭鞭鞭鞭,鞭鞭鞭策鞭鞭鞭鞭鞭鞭鞭,鞭鞭鞭,鞭鞭鞭鞭鞭鞭鞭纪鞭鞭鞭纪鞭鞭鞭鞭鞭鞭鞭挞鞭鞭鞭,鞭鞭鞭鞭鞭鞭鞭挝鞭鞭鞭,鞭鞭鞭鞭鞭鞭鞭挞鞭鞭鞭皮鞭鞭鞭鞭鞭鞭鞭,鞭鞭鞭杖鞭鞭鞭鞭鞭鞭鞭,鞭鞭鞭步鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭鞭",0.0,春节放鞭炮
230,春节期间放鞭炮是污染空气的主要源头，所以应该减少鞭炮的投放，减少空气污染的危害。,0.0,春节放鞭炮
231,不放鞭炮过春节，不环保，不健康，不欢乐，不幸福，不吉祥，不祥和，不安宁，不祥和，不祥和，不祥和，不祥祥，不祥祥，不祥祥，不祥和，不祥祥，不祥和，不祥和，不祥兴，不祥兴，不祥兴，不祥和，不祥兴，不祥和，不祥和，不祥庆，不祥庆，不祥庆，不祥兴，不祥庆，不祥庆，不祥祥，不祥兴，不祥庆，不祥兴，不祥兴，不祥庆，不祥祥，不祥庆，不祥庆，不祥春，不祥春，不祥春，不祥庆，不祥庆，不祥欢，不祥欢，不祥春，不祥春，不祥欢，不祥春，不祥欢，不祥欢，不祥欢，不祥庆，不祥欢，不祥庆，不祥春，不祥欢，不祥庆，不祥庆，不祥喜，不祥喜，不祥庆，不祥庆，不祥喜庆，不祥喜庆，不祥庆，不祥庆，不祥寿，不祥寿，不祥寿，不祥庆，不祥寿，不祥庆，不祥庆，不祥福，不祥寿，不祥寿，不祥福，不祥寿，不祥福，不祥庆，不祥寿，不祥福，不祥喜，不祥寿，不祥寿，不祥喜，不祥寿，不祥福，不祥福，不祥寿，不祥喜，不祥福，不祥寿，不祥庆，不祥福，不祥庆，不祥庆，不祥祝，不祥祝，不祥寿，不祥寿，不祥春，不祥春，不祥寿，不祥庆，不祥春，不祥寿，不祥寿，不祥祥，不祥寿，不祥寿，不祥贺，不祥贺，不祥庆，不祥寿，不祥贺，不祥寿，不祥寿，不祥乐，不祥寿，不祥寿，不祥长寿，不祥寿，不祥寿，不祥年，不祥寿，不祥寿，不祥满，不祥寿，不祥寿，不祥活，不祥寿，不祥寿，不祥岁，不祥寿，不祥寿，不祥元，不祥寿，不祥寿，不祥旺，不祥寿，不祥寿，不祥荣，不祥寿，不祥寿，不祥康，不祥寿，不祥寿，不祥兴，不祥寿，不祥寿，不祥运，不祥寿，不祥寿，不祥泰，不祥寿，不祥寿，不祥和，不祥寿，不祥寿，不祥生，不祥寿，不祥寿，不祥富，不祥寿，不祥寿，不祥禄，不祥寿，不祥寿，不祥财，不祥寿，不祥寿，不祥官，不祥寿，不祥寿，不祥贵，不祥寿，不祥寿，不祥仕，不祥寿，不祥寿，不祥位，不祥寿，不祥寿，不祥富贵，不祥寿，不祥寿，不祥保，不祥寿，不祥寿，不祥家，不祥寿，不祥寿，不祥父，不祥寿，不祥寿，不祥子，不祥寿，不祥寿，不祥母，不祥寿，不祥寿，不祥兄，不祥寿，不祥弟，不祥寿，不祥寿，不祥妹，不祥寿，不祥寿，不祥妻，不祥寿，不祥寿，不祥夫，不祥寿，不祥寿，不祥男，不祥寿，不祥女，不祥寿，不祥寿，不祥女，不祥母，不祥寿，不祥女，不祥子，不祥寿，不祥子，不祥母，不祥子，不祥子，不祥妻，不祥子，不祥子，不祥父，不祥父，不祥母，不祥子，不祥父，不祥子，不祥父，不祥母，不祥父，不祥子，不祥母，不祥父，不祥母，不祥母，不祥母，不祥子，不祥母，不祥母，不祥父，不祥父，不祥子，不祥子，不祥母，不祥夫，不祥夫，不祥夫，不祥父，不祥夫，不祥夫，不祥母，不祥父，不祥夫，不祥母，不祥母，不祥妻，不祥母，不祥父，不祥妻，不祥母，不祥夫，不祥妻，不祥母，不祥母，不祥夫，不祥母，不祥妻，不祥夫，不祥父，不祥母，不祥妻，不祥父，不祥母，不祥夫，不祥父，不祥父，不祥夫，不祥父，不祥妻，不祥父，不祥父，不祥父，不祥妻，不祥妻，不祥父，不祥夫，不祥妻，不祥父，不祥妻，不祥夫，不祥夫，不祥妻，不祥夫，不祥妻，不祥妻，不祥夫，不祥母，不祥夫，不祥妇，不祥夫，不祥妻，不祥妇，不祥夫，不祥夫，不祥妇，不祥妻，不祥夫，不祥妇，不祥父，不祥父，不祥亲，不祥父，不祥父，不祥兄，不祥兄，不祥兄，不祥父，不祥兄，不祥父，不祥父，不祥兄弟，不祥兄，不祥兄，不祥弟，不祥兄，不祥兄，不祥兄弟，不祥兄，不祥弟，不祥弟，不祥兄，不祥弟，不祥父，不祥兄，不祥弟，不祥兄弟，不祥兄，不祥父，不祥母，不祥兄，不祥母，不祥父，不祥兄，不祥母，不祥兄，不祥父，不祥妹，不祥兄，不祥兄，不祥妹，不祥兄，不祥弟，不祥母，不祥兄，不祥兄，不祥母，不祥母，不祥兄，不祥妹，不祥母，不祥母，不祥妹，不祥父，不祥兄，不祥夫，不祥兄，不祥父，不祥夫，不祥兄，不祥兄，不祥夫，不祥父，不祥兄，不祥妻，不祥兄，不祥父，不祥友，不祥兄，不祥友，不祥兄，不祥兄，不祥友，不祥友，不祥兄，不祥父，不祥亲，不祥兄，不祥兄，不祥亲，不祥兄，不祥父，不祥妻，不祥兄，不祥兄，不祥妻，不祥父，不祥兄，不祥友，不祥父，不祥兄，不祥亲，不祥父，不祥兄，不祥妹，不祥父，不祥父，不祥弟，不祥兄，不祥父，不祥弟，不祥父，不祥父，不祥友，不祥父，不祥母，不祥亲，不祥父，不祥母，不祥友，不祥父，不祥父，不祥家，不祥父，不祥兄，不祥舅，不祥父，不祥兄，不祥兄弟，不祥父，不祥兄，不祥子，不祥兄，不祥兄，不祥舅，不祥兄，不祥兄，不祥叔，不祥兄，不祥兄，不祥子，不祥父，不祥兄，不祥姐，不祥兄，不祥兄，不祥姐，不祥父，不祥兄，不祥叔，不祥父，不祥兄，不祥嫂，不祥兄，不祥兄，不祥嫂，不祥父，不祥兄，不祥娘，不祥兄，不祥兄，不祥哥，不祥兄，不祥兄，不祥侄，不祥兄，不祥兄，不祥女，不祥兄，不祥兄，不祥伯，不祥兄，不祥兄，不祥婶，不祥兄，不祥兄，不祥婆，不祥兄，不祥兄，不祥娘，不祥父，不祥兄，不祥伯，不祥父，不祥兄，不祥士，不祥兄，不祥兄，不祥士，不祥父，不祥兄，不祥侄，不祥父，不祥兄，不祥甥，不祥兄，不祥兄，不祥,0.0,春节放鞭炮
